week,day,hour,level,seat_type,occupancy
8,5,10,6,Diagonal.Seats,8
8,5,10,6,Cubicle.seats,13
8,5,10,6,Windowed.Seats,13
8,5,10,6Chinese,Diagonal.Seats,4
8,5,10,6Chinese,Cubicle.seats,7
8,5,10,6Chinese,Windowed.Seats,7
8,5,11,3,Discussion.Cubicles,16
8,5,11,3,Soft.seats,9
8,5,11,3,Moveable.seats,7
8,5,11,4,Soft.seats,80
8,5,11,4,Sofa,32
8,5,11,5,Windowed.Seats,25
8,5,11,5,X4.man.tables,14
8,5,11,5,X8.man.tables,9
8,5,11,6,Diagonal.Seats,16
8,5,11,6,Cubicle.seats,26
8,5,11,6,Windowed.Seats,25
8,5,11,6Chinese,Diagonal.Seats,8
8,5,11,6Chinese,Cubicle.seats,13
8,5,11,6Chinese,Windowed.Seats,13
8,5,12,3,Discussion.Cubicles,19
8,5,12,3,Soft.seats,11
8,5,12,3,Moveable.seats,8
8,5,12,4,Soft.seats,99
8,5,12,4,Sofa,32
8,5,12,5,Windowed.Seats,31
8,5,12,5,X4.man.tables,17
8,5,12,5,X8.man.tables,11
8,5,12,6,Diagonal.Seats,19
8,5,12,6,Cubicle.seats,31
8,5,12,6,Windowed.Seats,31
8,5,12,6Chinese,Diagonal.Seats,10
8,5,12,6Chinese,Cubicle.seats,16
8,5,12,6Chinese,Windowed.Seats,15
8,5,13,3,Discussion.Cubicles,33
8,5,13,3,Soft.seats,20
8,5,13,3,Moveable.seats,14
8,5,13,4,Soft.seats,109
8,5,13,4,Sofa,32
8,5,13,5,Windowed.Seats,47
8,5,13,5,X4.man.tables,26
8,5,13,5,X8.man.tables,16
8,5,13,6,Diagonal.Seats,23
8,5,13,6,Cubicle.seats,38
8,5,13,6,Windowed.Seats,38
8,5,13,6Chinese,Diagonal.Seats,21
8,5,13,6Chinese,Cubicle.seats,21
8,5,13,6Chinese,Windowed.Seats,20
8,5,14,3,Discussion.Cubicles,33
8,5,14,3,Soft.seats,32
8,5,14,3,Moveable.seats,16
8,5,14,4,Soft.seats,147
8,5,14,4,Sofa,32
8,5,14,5,Windowed.Seats,63
8,5,14,5,X4.man.tables,34
8,5,14,5,X8.man.tables,22
8,5,14,6,Diagonal.Seats,45
8,5,14,6,Cubicle.seats,46
8,5,14,6,Windowed.Seats,42
8,5,14,6Chinese,Diagonal.Seats,27
8,5,14,6Chinese,Cubicle.seats,28
8,5,14,6Chinese,Windowed.Seats,26
8,5,15,3,Discussion.Cubicles,36
8,5,15,3,Soft.seats,36
8,5,15,3,Moveable.seats,17
8,5,15,4,Soft.seats,164
8,5,15,4,Sofa,32
8,5,15,5,Windowed.Seats,70
8,5,15,5,X4.man.tables,38
8,5,15,5,X8.man.tables,24
8,5,15,6,Diagonal.Seats,50
8,5,15,6,Cubicle.seats,51
8,5,15,6,Windowed.Seats,47
8,5,15,6Chinese,Diagonal.Seats,31
8,5,15,6Chinese,Cubicle.seats,32
8,5,15,6Chinese,Windowed.Seats,29
8,5,16,3,Discussion.Cubicles,38
8,5,16,3,Soft.seats,37
8,5,16,3,Moveable.seats,18
8,5,16,4,Soft.seats,155
8,5,16,4,Sofa,32
8,5,16,5,Windowed.Seats,60
8,5,16,5,X4.man.tables,59
8,5,16,5,X8.man.tables,42
8,5,16,6,Diagonal.Seats,49
8,5,16,6,Cubicle.seats,50
8,5,16,6,Windowed.Seats,46
8,5,16,6Chinese,Diagonal.Seats,34
8,5,16,6Chinese,Cubicle.seats,35
8,5,16,6Chinese,Windowed.Seats,33
8,5,17,3,Discussion.Cubicles,34
8,5,17,3,Soft.seats,34
8,5,17,3,Moveable.seats,16
8,5,17,4,Soft.seats,154
8,5,17,4,Sofa,32
8,5,17,5,Windowed.Seats,66
8,5,17,5,X4.man.tables,36
8,5,17,5,X8.man.tables,23
8,5,17,6,Diagonal.Seats,47
8,5,17,6,Cubicle.seats,48
8,5,17,6,Windowed.Seats,44
8,5,17,6Chinese,Diagonal.Seats,29
8,5,17,6Chinese,Cubicle.seats,29
8,5,17,6Chinese,Windowed.Seats,27
8,5,18,3,Discussion.Cubicles,32
8,5,18,3,Soft.seats,19
8,5,18,3,Moveable.seats,14
8,5,18,4,Soft.seats,106
8,5,18,4,Sofa,32
8,5,18,5,Windowed.Seats,45
8,5,18,5,X4.man.tables,25
8,5,18,5,X8.man.tables,16
8,5,18,6,Diagonal.Seats,23
8,5,18,6,Cubicle.seats,37
8,5,18,6,Windowed.Seats,36
8,5,18,6Chinese,Diagonal.Seats,20
8,5,18,6Chinese,Cubicle.seats,21
8,5,18,6Chinese,Windowed.Seats,19
8,5,19,3,Discussion.Cubicles,14
8,5,19,3,Soft.seats,8
8,5,19,3,Moveable.seats,6
8,5,19,4,Soft.seats,45
8,5,19,4,Sofa,30
8,5,19,5,Windowed.Seats,23
8,5,19,5,X4.man.tables,13
8,5,19,5,X8.man.tables,8
8,5,19,6,Diagonal.Seats,15
8,5,19,6,Cubicle.seats,24
8,5,19,6,Windowed.Seats,23
8,5,19,6Chinese,Diagonal.Seats,7
8,5,19,6Chinese,Cubicle.seats,12
8,5,19,6Chinese,Windowed.Seats,11
8,5,20,3,Discussion.Cubicles,10
8,5,20,3,Soft.seats,6
8,5,20,3,Moveable.seats,4
8,5,20,4,Soft.seats,31
8,5,20,4,Sofa,20
8,5,20,5,Windowed.Seats,16
8,5,20,5,X4.man.tables,9
8,5,20,5,X8.man.tables,6
8,5,20,6,Diagonal.Seats,10
8,5,20,6,Cubicle.seats,16
8,5,20,6,Windowed.Seats,16
8,5,20,6Chinese,Diagonal.Seats,5
8,5,20,6Chinese,Cubicle.seats,8
8,5,20,6Chinese,Windowed.Seats,8
8,5,21,3,Discussion.Cubicles,4
8,5,21,3,Soft.seats,3
8,5,21,3,Moveable.seats,2
8,5,21,4,Soft.seats,14
8,5,21,4,Sofa,9
8,5,21,5,Windowed.Seats,7
8,5,21,5,X4.man.tables,4
8,5,21,5,X8.man.tables,3
8,5,21,6,Diagonal.Seats,5
8,5,21,6,Cubicle.seats,7
8,5,21,6,Windowed.Seats,7
8,5,21,6Chinese,Diagonal.Seats,3
8,5,21,6Chinese,Cubicle.seats,4
8,5,21,6Chinese,Windowed.Seats,4
9,1,9,3,Discussion.Cubicles,2
9,1,9,3,Soft.seats,1
9,1,9,3,Moveable.seats,1
9,1,9,4,Soft.seats,5
9,1,9,4,Sofa,3
9,1,9,5,Windowed.Seats,3
9,1,9,5,X4.man.tables,2
9,1,9,5,X8.man.tables,1
9,1,9,6,Diagonal.Seats,2
9,1,9,6,Cubicle.seats,3
9,1,9,6,Windowed.Seats,3
9,1,9,6Chinese,Diagonal.Seats,1
9,1,9,6Chinese,Cubicle.seats,2
9,1,9,6Chinese,Windowed.Seats,2
9,1,10,3,Discussion.Cubicles,8
9,1,10,3,Soft.seats,5
9,1,10,3,Moveable.seats,3
9,1,10,4,Soft.seats,23
9,1,10,4,Sofa,16
9,1,10,5,Windowed.Seats,12
9,1,10,5,X4.man.tables,7
9,1,10,5,X8.man.tables,4
9,1,10,6,Diagonal.Seats,8
9,1,10,6,Cubicle.seats,13
9,1,10,6,Windowed.Seats,12
9,1,10,6Chinese,Diagonal.Seats,4
9,1,10,6Chinese,Cubicle.seats,6
9,1,10,6Chinese,Windowed.Seats,6
9,1,11,3,Discussion.Cubicles,16
9,1,11,3,Soft.seats,10
9,1,11,3,Moveable.seats,7
9,1,11,4,Soft.seats,83
9,1,11,4,Sofa,32
9,1,11,5,Windowed.Seats,26
9,1,11,5,X4.man.tables,15
9,1,11,5,X8.man.tables,9
9,1,11,6,Diagonal.Seats,16
9,1,11,6,Cubicle.seats,26
9,1,11,6,Windowed.Seats,26
9,1,11,6Chinese,Diagonal.Seats,8
9,1,11,6Chinese,Cubicle.seats,13
9,1,11,6Chinese,Windowed.Seats,13
9,1,12,3,Discussion.Cubicles,20
9,1,12,3,Soft.seats,12
9,1,12,3,Moveable.seats,8
9,1,12,4,Soft.seats,102
9,1,12,4,Sofa,32
9,1,12,5,Windowed.Seats,32
9,1,12,5,X4.man.tables,18
9,1,12,5,X8.man.tables,11
9,1,12,6,Diagonal.Seats,20
9,1,12,6,Cubicle.seats,32
9,1,12,6,Windowed.Seats,32
9,1,12,6Chinese,Diagonal.Seats,10
9,1,12,6Chinese,Cubicle.seats,16
9,1,12,6Chinese,Windowed.Seats,16
9,1,13,3,Discussion.Cubicles,35
9,1,13,3,Soft.seats,21
9,1,13,3,Moveable.seats,15
9,1,13,4,Soft.seats,115
9,1,13,4,Sofa,32
9,1,13,5,Windowed.Seats,49
9,1,13,5,X4.man.tables,27
9,1,13,5,X8.man.tables,17
9,1,13,6,Diagonal.Seats,25
9,1,13,6,Cubicle.seats,40
9,1,13,6,Windowed.Seats,40
9,1,13,6Chinese,Diagonal.Seats,22
9,1,13,6Chinese,Cubicle.seats,22
9,1,13,6Chinese,Windowed.Seats,21
9,1,14,3,Discussion.Cubicles,34
9,1,14,3,Soft.seats,34
9,1,14,3,Moveable.seats,16
9,1,14,4,Soft.seats,153
9,1,14,4,Sofa,32
9,1,14,5,Windowed.Seats,65
9,1,14,5,X4.man.tables,36
9,1,14,5,X8.man.tables,23
9,1,14,6,Diagonal.Seats,47
9,1,14,6,Cubicle.seats,48
9,1,14,6,Windowed.Seats,44
9,1,14,6Chinese,Diagonal.Seats,29
9,1,14,6Chinese,Cubicle.seats,29
9,1,14,6Chinese,Windowed.Seats,27
9,1,15,3,Discussion.Cubicles,39
9,1,15,3,Soft.seats,38
9,1,15,3,Moveable.seats,18
9,1,15,4,Soft.seats,159
9,1,15,4,Sofa,32
9,1,15,5,Windowed.Seats,61
9,1,15,5,X4.man.tables,61
9,1,15,5,X8.man.tables,44
9,1,15,6,Diagonal.Seats,50
9,1,15,6,Cubicle.seats,51
9,1,15,6,Windowed.Seats,47
9,1,15,6Chinese,Diagonal.Seats,35
9,1,15,6Chinese,Cubicle.seats,36
9,1,15,6Chinese,Windowed.Seats,34
9,1,16,3,Discussion.Cubicles,41
9,1,16,3,Soft.seats,40
9,1,16,3,Moveable.seats,19
9,1,16,4,Soft.seats,169
9,1,16,4,Sofa,32
9,1,16,5,Windowed.Seats,65
9,1,16,5,X4.man.tables,64
9,1,16,5,X8.man.tables,46
9,1,16,6,Diagonal.Seats,53
9,1,16,6,Cubicle.seats,54
9,1,16,6,Windowed.Seats,50
9,1,16,6Chinese,Diagonal.Seats,72
9,1,16,6Chinese,Cubicle.seats,52
9,1,16,6Chinese,Windowed.Seats,36
9,1,17,3,Discussion.Cubicles,38
9,1,17,3,Soft.seats,37
9,1,17,3,Moveable.seats,18
9,1,17,4,Soft.seats,155
9,1,17,4,Sofa,32
9,1,17,5,Windowed.Seats,85
9,1,17,5,X4.man.tables,46
9,1,17,5,X8.man.tables,29
9,1,17,6,Diagonal.Seats,48
9,1,17,6,Cubicle.seats,49
9,1,17,6,Windowed.Seats,46
9,1,17,6Chinese,Diagonal.Seats,34
9,1,17,6Chinese,Cubicle.seats,35
9,1,17,6Chinese,Windowed.Seats,33
9,1,18,3,Discussion.Cubicles,36
9,1,18,3,Soft.seats,21
9,1,18,3,Moveable.seats,15
9,1,18,4,Soft.seats,118
9,1,18,4,Sofa,32
9,1,18,5,Windowed.Seats,50
9,1,18,5,X4.man.tables,28
9,1,18,5,X8.man.tables,18
9,1,18,6,Diagonal.Seats,25
9,1,18,6,Cubicle.seats,41
9,1,18,6,Windowed.Seats,40
9,1,18,6Chinese,Diagonal.Seats,22
9,1,18,6Chinese,Cubicle.seats,23
9,1,18,6Chinese,Windowed.Seats,21
9,1,19,3,Discussion.Cubicles,16
9,1,19,3,Soft.seats,10
9,1,19,3,Moveable.seats,7
9,1,19,4,Soft.seats,85
9,1,19,4,Sofa,32
9,1,19,5,Windowed.Seats,27
9,1,19,5,X4.man.tables,15
9,1,19,5,X8.man.tables,10
9,1,19,6,Diagonal.Seats,16
9,1,19,6,Cubicle.seats,27
9,1,19,6,Windowed.Seats,26
9,1,19,6Chinese,Diagonal.Seats,8
9,1,19,6Chinese,Cubicle.seats,13
9,1,19,6Chinese,Windowed.Seats,13
9,1,20,3,Discussion.Cubicles,12
9,1,20,3,Soft.seats,7
9,1,20,3,Moveable.seats,5
9,1,20,4,Soft.seats,37
9,1,20,4,Sofa,25
9,1,20,5,Windowed.Seats,20
9,1,20,5,X4.man.tables,11
9,1,20,5,X8.man.tables,7
9,1,20,6,Diagonal.Seats,12
9,1,20,6,Cubicle.seats,19
9,1,20,6,Windowed.Seats,19
9,1,20,6Chinese,Diagonal.Seats,6
9,1,20,6Chinese,Cubicle.seats,10
9,1,20,6Chinese,Windowed.Seats,10
9,1,21,3,Discussion.Cubicles,5
9,1,21,3,Soft.seats,3
9,1,21,3,Moveable.seats,3
9,1,21,4,Soft.seats,17
9,1,21,4,Sofa,11
9,1,21,5,Windowed.Seats,9
9,1,21,5,X4.man.tables,5
9,1,21,5,X8.man.tables,3
9,1,21,6,Diagonal.Seats,6
9,1,21,6,Cubicle.seats,9
9,1,21,6,Windowed.Seats,9
9,1,21,6Chinese,Diagonal.Seats,3
9,1,21,6Chinese,Cubicle.seats,5
9,1,21,6Chinese,Windowed.Seats,5
9,2,9,3,Discussion.Cubicles,2
9,2,9,3,Soft.seats,1
9,2,9,3,Moveable.seats,1
9,2,9,4,Soft.seats,5
9,2,9,4,Sofa,3
9,2,9,5,Windowed.Seats,3
9,2,9,5,X4.man.tables,2
9,2,9,5,X8.man.tables,1
9,2,9,6,Diagonal.Seats,2
9,2,9,6,Cubicle.seats,3
9,2,9,6,Windowed.Seats,3
9,2,9,6Chinese,Diagonal.Seats,1
9,2,9,6Chinese,Cubicle.seats,2
9,2,9,6Chinese,Windowed.Seats,2
9,2,10,3,Discussion.Cubicles,8
9,2,10,3,Soft.seats,5
9,2,10,3,Moveable.seats,3
9,2,10,4,Soft.seats,23
9,2,10,4,Sofa,16
9,2,10,5,Windowed.Seats,12
9,2,10,5,X4.man.tables,7
9,2,10,5,X8.man.tables,4
9,2,10,6,Diagonal.Seats,8
9,2,10,6,Cubicle.seats,13
9,2,10,6,Windowed.Seats,12
9,2,10,6Chinese,Diagonal.Seats,4
9,2,10,6Chinese,Cubicle.seats,6
9,2,10,6Chinese,Windowed.Seats,6
9,2,11,3,Discussion.Cubicles,16
9,2,11,3,Soft.seats,10
9,2,11,3,Moveable.seats,7
9,2,11,4,Soft.seats,83
9,2,11,4,Sofa,32
9,2,11,5,Windowed.Seats,26
9,2,11,5,X4.man.tables,15
9,2,11,5,X8.man.tables,9
9,2,11,6,Diagonal.Seats,16
9,2,11,6,Cubicle.seats,26
9,2,11,6,Windowed.Seats,26
9,2,11,6Chinese,Diagonal.Seats,8
9,2,11,6Chinese,Cubicle.seats,13
9,2,11,6Chinese,Windowed.Seats,13
9,2,12,3,Discussion.Cubicles,20
9,2,12,3,Soft.seats,12
9,2,12,3,Moveable.seats,8
9,2,12,4,Soft.seats,102
9,2,12,4,Sofa,32
9,2,12,5,Windowed.Seats,32
9,2,12,5,X4.man.tables,18
9,2,12,5,X8.man.tables,11
9,2,12,6,Diagonal.Seats,20
9,2,12,6,Cubicle.seats,32
9,2,12,6,Windowed.Seats,32
9,2,12,6Chinese,Diagonal.Seats,10
9,2,12,6Chinese,Cubicle.seats,16
9,2,12,6Chinese,Windowed.Seats,16
9,2,13,3,Discussion.Cubicles,35
9,2,13,3,Soft.seats,21
9,2,13,3,Moveable.seats,15
9,2,13,4,Soft.seats,115
9,2,13,4,Sofa,32
9,2,13,5,Windowed.Seats,49
9,2,13,5,X4.man.tables,27
9,2,13,5,X8.man.tables,17
9,2,13,6,Diagonal.Seats,25
9,2,13,6,Cubicle.seats,40
9,2,13,6,Windowed.Seats,40
9,2,13,6Chinese,Diagonal.Seats,22
9,2,13,6Chinese,Cubicle.seats,22
9,2,13,6Chinese,Windowed.Seats,21
9,2,14,3,Discussion.Cubicles,34
9,2,14,3,Soft.seats,34
9,2,14,3,Moveable.seats,16
9,2,14,4,Soft.seats,153
9,2,14,4,Sofa,32
9,2,14,5,Windowed.Seats,65
9,2,14,5,X4.man.tables,36
9,2,14,5,X8.man.tables,23
9,2,14,6,Diagonal.Seats,47
9,2,14,6,Cubicle.seats,48
9,2,14,6,Windowed.Seats,44
9,2,14,6Chinese,Diagonal.Seats,29
9,2,14,6Chinese,Cubicle.seats,29
9,2,14,6Chinese,Windowed.Seats,27
9,2,15,3,Discussion.Cubicles,39
9,2,15,3,Soft.seats,38
9,2,15,3,Moveable.seats,18
9,2,15,4,Soft.seats,159
9,2,15,4,Sofa,32
9,2,15,5,Windowed.Seats,61
9,2,15,5,X4.man.tables,61
9,2,15,5,X8.man.tables,44
9,2,15,6,Diagonal.Seats,50
9,2,15,6,Cubicle.seats,51
9,2,15,6,Windowed.Seats,47
9,2,15,6Chinese,Diagonal.Seats,35
9,2,15,6Chinese,Cubicle.seats,36
9,2,15,6Chinese,Windowed.Seats,34
9,2,16,3,Discussion.Cubicles,41
9,2,16,3,Soft.seats,40
9,2,16,3,Moveable.seats,19
9,2,16,4,Soft.seats,169
9,2,16,4,Sofa,32
9,2,16,5,Windowed.Seats,65
9,2,16,5,X4.man.tables,64
9,2,16,5,X8.man.tables,46
9,2,16,6,Diagonal.Seats,53
9,2,16,6,Cubicle.seats,54
9,2,16,6,Windowed.Seats,50
9,2,16,6Chinese,Diagonal.Seats,72
9,2,16,6Chinese,Cubicle.seats,52
9,2,16,6Chinese,Windowed.Seats,36
9,2,17,3,Discussion.Cubicles,38
9,2,17,3,Soft.seats,37
9,2,17,3,Moveable.seats,18
9,2,17,4,Soft.seats,155
9,2,17,4,Sofa,32
9,2,17,5,Windowed.Seats,85
9,2,17,5,X4.man.tables,46
9,2,17,5,X8.man.tables,29
9,2,17,6,Diagonal.Seats,48
9,2,17,6,Cubicle.seats,49
9,2,17,6,Windowed.Seats,46
9,2,17,6Chinese,Diagonal.Seats,34
9,2,17,6Chinese,Cubicle.seats,35
9,2,17,6Chinese,Windowed.Seats,33
9,2,18,3,Discussion.Cubicles,36
9,2,18,3,Soft.seats,21
9,2,18,3,Moveable.seats,15
9,2,18,4,Soft.seats,118
9,2,18,4,Sofa,32
9,2,18,5,Windowed.Seats,50
9,2,18,5,X4.man.tables,28
9,2,18,5,X8.man.tables,18
9,2,18,6,Diagonal.Seats,25
9,2,18,6,Cubicle.seats,41
9,2,18,6,Windowed.Seats,40
9,2,18,6Chinese,Diagonal.Seats,22
9,2,18,6Chinese,Cubicle.seats,23
9,2,18,6Chinese,Windowed.Seats,21
9,2,19,3,Discussion.Cubicles,16
9,2,19,3,Soft.seats,10
9,2,19,3,Moveable.seats,7
9,2,19,4,Soft.seats,85
9,2,19,4,Sofa,32
9,2,19,5,Windowed.Seats,27
9,2,19,5,X4.man.tables,15
9,2,19,5,X8.man.tables,10
9,2,19,6,Diagonal.Seats,16
9,2,19,6,Cubicle.seats,27
9,2,19,6,Windowed.Seats,26
9,2,19,6Chinese,Diagonal.Seats,8
9,2,19,6Chinese,Cubicle.seats,13
9,2,19,6Chinese,Windowed.Seats,13
9,2,20,3,Discussion.Cubicles,12
9,2,20,3,Soft.seats,7
9,2,20,3,Moveable.seats,5
9,2,20,4,Soft.seats,37
9,2,20,4,Sofa,25
9,2,20,5,Windowed.Seats,20
9,2,20,5,X4.man.tables,11
9,2,20,5,X8.man.tables,7
9,2,20,6,Diagonal.Seats,12
9,2,20,6,Cubicle.seats,19
9,2,20,6,Windowed.Seats,19
9,2,20,6Chinese,Diagonal.Seats,6
9,2,20,6Chinese,Cubicle.seats,10
9,2,20,6Chinese,Windowed.Seats,10
9,2,21,3,Discussion.Cubicles,5
9,2,21,3,Soft.seats,3
9,2,21,3,Moveable.seats,3
9,2,21,4,Soft.seats,17
9,2,21,4,Sofa,11
9,2,21,5,Windowed.Seats,9
9,2,21,5,X4.man.tables,5
9,2,21,5,X8.man.tables,3
9,2,21,6,Diagonal.Seats,6
9,2,21,6,Cubicle.seats,9
9,2,21,6,Windowed.Seats,9
9,2,21,6Chinese,Diagonal.Seats,3
9,2,21,6Chinese,Cubicle.seats,5
9,2,21,6Chinese,Windowed.Seats,5
9,3,9,3,Discussion.Cubicles,2
9,3,9,3,Soft.seats,1
9,3,9,3,Moveable.seats,1
9,3,9,4,Soft.seats,5
9,3,9,4,Sofa,3
9,3,9,5,Windowed.Seats,3
9,3,9,5,X4.man.tables,2
9,3,9,5,X8.man.tables,1
9,3,9,6,Diagonal.Seats,2
9,3,9,6,Cubicle.seats,3
9,3,9,6,Windowed.Seats,3
9,3,9,6Chinese,Diagonal.Seats,1
9,3,9,6Chinese,Cubicle.seats,2
9,3,9,6Chinese,Windowed.Seats,2
9,3,10,3,Discussion.Cubicles,7
9,3,10,3,Soft.seats,4
9,3,10,3,Moveable.seats,3
9,3,10,4,Soft.seats,21
9,3,10,4,Sofa,14
9,3,10,5,Windowed.Seats,11
9,3,10,5,X4.man.tables,6
9,3,10,5,X8.man.tables,4
9,3,10,6,Diagonal.Seats,7
9,3,10,6,Cubicle.seats,11
9,3,10,6,Windowed.Seats,11
9,3,10,6Chinese,Diagonal.Seats,4
9,3,10,6Chinese,Cubicle.seats,6
9,3,10,6Chinese,Windowed.Seats,5
9,3,11,3,Discussion.Cubicles,15
9,3,11,3,Soft.seats,9
9,3,11,3,Moveable.seats,6
9,3,11,4,Soft.seats,47
9,3,11,4,Sofa,31
9,3,11,5,Windowed.Seats,24
9,3,11,5,X4.man.tables,13
9,3,11,5,X8.man.tables,9
9,3,11,6,Diagonal.Seats,15
9,3,11,6,Cubicle.seats,25
9,3,11,6,Windowed.Seats,24
9,3,11,6Chinese,Diagonal.Seats,8
9,3,11,6Chinese,Cubicle.seats,12
9,3,11,6Chinese,Windowed.Seats,12
9,3,12,3,Discussion.Cubicles,18
9,3,12,3,Soft.seats,11
9,3,12,3,Moveable.seats,8
9,3,12,4,Soft.seats,95
9,3,12,4,Sofa,32
9,3,12,5,Windowed.Seats,30
9,3,12,5,X4.man.tables,17
9,3,12,5,X8.man.tables,11
9,3,12,6,Diagonal.Seats,19
9,3,12,6,Cubicle.seats,30
9,3,12,6,Windowed.Seats,30
9,3,12,6Chinese,Diagonal.Seats,9
9,3,12,6Chinese,Cubicle.seats,15
9,3,12,6Chinese,Windowed.Seats,15
9,3,13,3,Discussion.Cubicles,34
9,3,13,3,Soft.seats,20
9,3,13,3,Moveable.seats,14
9,3,13,4,Soft.seats,110
9,3,13,4,Sofa,32
9,3,13,5,Windowed.Seats,47
9,3,13,5,X4.man.tables,26
9,3,13,5,X8.man.tables,16
9,3,13,6,Diagonal.Seats,24
9,3,13,6,Cubicle.seats,39
9,3,13,6,Windowed.Seats,38
9,3,13,6Chinese,Diagonal.Seats,21
9,3,13,6Chinese,Cubicle.seats,21
9,3,13,6Chinese,Windowed.Seats,20
9,3,14,3,Discussion.Cubicles,33
9,3,14,3,Soft.seats,32
9,3,14,3,Moveable.seats,16
9,3,14,4,Soft.seats,146
9,3,14,4,Sofa,32
9,3,14,5,Windowed.Seats,62
9,3,14,5,X4.man.tables,34
9,3,14,5,X8.man.tables,21
9,3,14,6,Diagonal.Seats,45
9,3,14,6,Cubicle.seats,46
9,3,14,6,Windowed.Seats,42
9,3,14,6Chinese,Diagonal.Seats,27
9,3,14,6Chinese,Cubicle.seats,28
9,3,14,6Chinese,Windowed.Seats,26
9,3,15,3,Discussion.Cubicles,37
9,3,15,3,Soft.seats,37
9,3,15,3,Moveable.seats,18
9,3,15,4,Soft.seats,167
9,3,15,4,Sofa,32
9,3,15,5,Windowed.Seats,71
9,3,15,5,X4.man.tables,39
9,3,15,5,X8.man.tables,25
9,3,15,6,Diagonal.Seats,51
9,3,15,6,Cubicle.seats,52
9,3,15,6,Windowed.Seats,48
9,3,15,6Chinese,Diagonal.Seats,31
9,3,15,6Chinese,Cubicle.seats,32
9,3,15,6Chinese,Windowed.Seats,30
9,3,16,3,Discussion.Cubicles,40
9,3,16,3,Soft.seats,39
9,3,16,3,Moveable.seats,19
9,3,16,4,Soft.seats,163
9,3,16,4,Sofa,32
9,3,16,5,Windowed.Seats,63
9,3,16,5,X4.man.tables,62
9,3,16,5,X8.man.tables,45
9,3,16,6,Diagonal.Seats,51
9,3,16,6,Cubicle.seats,52
9,3,16,6,Windowed.Seats,48
9,3,16,6Chinese,Diagonal.Seats,36
9,3,16,6Chinese,Cubicle.seats,37
9,3,16,6Chinese,Windowed.Seats,34
9,3,17,3,Discussion.Cubicles,37
9,3,17,3,Soft.seats,37
9,3,17,3,Moveable.seats,18
9,3,17,4,Soft.seats,169
9,3,17,4,Sofa,32
9,3,17,5,Windowed.Seats,72
9,3,17,5,X4.man.tables,39
9,3,17,5,X8.man.tables,25
9,3,17,6,Diagonal.Seats,51
9,3,17,6,Cubicle.seats,53
9,3,17,6,Windowed.Seats,49
9,3,17,6Chinese,Diagonal.Seats,31
9,3,17,6Chinese,Cubicle.seats,32
9,3,17,6Chinese,Windowed.Seats,30
9,3,18,3,Discussion.Cubicles,36
9,3,18,3,Soft.seats,21
9,3,18,3,Moveable.seats,15
9,3,18,4,Soft.seats,119
9,3,18,4,Sofa,32
9,3,18,5,Windowed.Seats,51
9,3,18,5,X4.man.tables,28
9,3,18,5,X8.man.tables,18
9,3,18,6,Diagonal.Seats,25
9,3,18,6,Cubicle.seats,42
9,3,18,6,Windowed.Seats,41
9,3,18,6Chinese,Diagonal.Seats,22
9,3,18,6Chinese,Cubicle.seats,23
9,3,18,6Chinese,Windowed.Seats,21
9,3,19,3,Discussion.Cubicles,16
9,3,19,3,Soft.seats,10
9,3,19,3,Moveable.seats,7
9,3,19,4,Soft.seats,87
9,3,19,4,Sofa,32
9,3,19,5,Windowed.Seats,28
9,3,19,5,X4.man.tables,15
9,3,19,5,X8.man.tables,10
9,3,19,6,Diagonal.Seats,17
9,3,19,6,Cubicle.seats,28
9,3,19,6,Windowed.Seats,27
9,3,19,6Chinese,Diagonal.Seats,8
9,3,19,6Chinese,Cubicle.seats,14
9,3,19,6Chinese,Windowed.Seats,13
9,3,20,3,Discussion.Cubicles,12
9,3,20,3,Soft.seats,7
9,3,20,3,Moveable.seats,5
9,3,20,4,Soft.seats,39
9,3,20,4,Sofa,25
9,3,20,5,Windowed.Seats,20
9,3,20,5,X4.man.tables,11
9,3,20,5,X8.man.tables,7
9,3,20,6,Diagonal.Seats,12
9,3,20,6,Cubicle.seats,20
9,3,20,6,Windowed.Seats,20
9,3,20,6Chinese,Diagonal.Seats,6
9,3,20,6Chinese,Cubicle.seats,10
9,3,20,6Chinese,Windowed.Seats,10
9,3,21,3,Discussion.Cubicles,6
9,3,21,3,Soft.seats,4
9,3,21,3,Moveable.seats,3
9,3,21,4,Soft.seats,17
9,3,21,4,Sofa,11
9,3,21,5,Windowed.Seats,9
9,3,21,5,X4.man.tables,5
9,3,21,5,X8.man.tables,3
9,3,21,6,Diagonal.Seats,6
9,3,21,6,Cubicle.seats,9
9,3,21,6,Windowed.Seats,9
9,3,21,6Chinese,Diagonal.Seats,3
9,3,21,6Chinese,Cubicle.seats,5
9,3,21,6Chinese,Windowed.Seats,5
9,4,9,3,Discussion.Cubicles,2
9,4,9,3,Soft.seats,2
9,4,9,3,Moveable.seats,1
9,4,9,4,Soft.seats,5
9,4,9,4,Sofa,4
9,4,9,5,Windowed.Seats,3
9,4,9,5,X4.man.tables,2
9,4,9,5,X8.man.tables,1
9,4,9,6,Diagonal.Seats,2
9,4,9,6,Cubicle.seats,3
9,4,9,6,Windowed.Seats,3
9,4,9,6Chinese,Diagonal.Seats,1
9,4,9,6Chinese,Cubicle.seats,2
9,4,9,6Chinese,Windowed.Seats,2
9,4,10,3,Discussion.Cubicles,8
